ontology,code,parent_code,depth,root_code,chapter,block,family,provenance,audit_status,official_order_present
ICD-10-CM,M84562S,M84562,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84563A,M84563,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84563D,M84563,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84563G,M84563,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84563K,M84563,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84563P,M84563,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84563S,M84563,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84564A,M84564,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84564D,M84564,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84564G,M84564,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84564K,M84564,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84564P,M84564,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84564S,M84564,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84569A,M84569,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84569D,M84569,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84569G,M84569,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84569K,M84569,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84569P,M84569,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84569S,M84569,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84571A,M84571,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84571D,M84571,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84571G,M84571,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84571K,M84571,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84571P,M84571,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84571S,M84571,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84572A,M84572,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84572D,M84572,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84572G,M84572,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84572K,M84572,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84572P,M84572,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84572S,M84572,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84573A,M84573,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84573D,M84573,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84573G,M84573,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84573K,M84573,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84573P,M84573,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84573S,M84573,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84574A,M84574,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84574D,M84574,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84574G,M84574,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84574K,M84574,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84574P,M84574,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84574S,M84574,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84575A,M84575,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84575D,M84575,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84575G,M84575,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84575K,M84575,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84575P,M84575,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84575S,M84575,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84576A,M84576,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84576D,M84576,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84576G,M84576,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84576K,M84576,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84576P,M84576,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84576S,M84576,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8458XA,M8458X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8458XD,M8458X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8458XG,M8458X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8458XK,M8458X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8458XP,M8458X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8458XS,M8458X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8460XA,M8460X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8460XD,M8460X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8460XG,M8460X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8460XK,M8460X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8460XP,M8460X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M8460XS,M8460X,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84611A,M84611,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84611D,M84611,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84611G,M84611,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84611K,M84611,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84611P,M84611,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84611S,M84611,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84612A,M84612,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84612D,M84612,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84612G,M84612,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84612K,M84612,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84612P,M84612,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84612S,M84612,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84619A,M84619,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84619D,M84619,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84619G,M84619,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84619K,M84619,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84619P,M84619,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84619S,M84619,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84621A,M84621,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84621D,M84621,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84621G,M84621,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84621K,M84621,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84621P,M84621,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84621S,M84621,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84622A,M84622,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84622D,M84622,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84622G,M84622,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84622K,M84622,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84622P,M84622,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84622S,M84622,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84629A,M84629,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84629D,M84629,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84629G,M84629,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84629K,M84629,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84629P,M84629,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84629S,M84629,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84631A,M84631,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84631D,M84631,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84631G,M84631,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84631K,M84631,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84631P,M84631,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84631S,M84631,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84632A,M84632,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84632D,M84632,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84632G,M84632,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84632K,M84632,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84632P,M84632,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84632S,M84632,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84633A,M84633,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84633D,M84633,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84633G,M84633,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84633K,M84633,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84633P,M84633,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84633S,M84633,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84634A,M84634,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84634D,M84634,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84634G,M84634,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84634K,M84634,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84634P,M84634,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84634S,M84634,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84639A,M84639,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84639D,M84639,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84639G,M84639,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84639K,M84639,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84639P,M84639,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84639S,M84639,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84641A,M84641,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84641D,M84641,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84641G,M84641,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84641K,M84641,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84641P,M84641,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84641S,M84641,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84642A,M84642,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84642D,M84642,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84642G,M84642,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84642K,M84642,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84642P,M84642,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84642S,M84642,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84649A,M84649,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84649D,M84649,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84649G,M84649,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84649K,M84649,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84649P,M84649,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84649S,M84649,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84650A,M84650,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84650D,M84650,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84650G,M84650,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84650K,M84650,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84650P,M84650,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84650S,M84650,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84651A,M84651,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84651D,M84651,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84651G,M84651,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84651K,M84651,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84651P,M84651,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84651S,M84651,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84652A,M84652,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84652D,M84652,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84652G,M84652,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84652K,M84652,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84652P,M84652,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84652S,M84652,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84653A,M84653,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84653D,M84653,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84653G,M84653,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84653K,M84653,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84653P,M84653,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84653S,M84653,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84659A,M84659,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84659D,M84659,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84659G,M84659,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84659K,M84659,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84659P,M84659,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84659S,M84659,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84661A,M84661,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84661D,M84661,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84661G,M84661,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84661K,M84661,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84661P,M84661,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84661S,M84661,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
ICD-10-CM,M84662A,M84662,6,M,M,M8,M84,CMS_FY2018_CODE_DESCRIPTIONS_PREFIX_STRUCTURE,PASS,true
